Entity,Code,Year,Oil Consumption - TWh
European Union,,2006,7594.681080555555
European Union,,2007,7432.804294444444
European Union,,2008,7359.809847222222
European Union,,2009,6942.14775
European Union,,2010,6881.9810638888885
European Union,,2011,6672.728305555555
European Union,,2012,6401.964136111111
European Union,,2013,6241.5621083333335
European Union,,2014,6116.070000000001
European Union,,2015,6216.085513888888
European Union,,2016,6335.997769444444
European Union,,2017,6444.349577777778
European Union,,2018,6459.1532
European Union,,2019,6437.385975
European Union,,2020,5564.534541666667
Finland,FIN,1965,67.4854825
Finland,FIN,1966,81.86466666666666
Finland,FIN,1967,85.772595
Finland,FIN,1968,97.22670527777778
Finland,FIN,1969,112.92220888888887
Finland,FIN,1970,126.97794055555556
Finland,FIN,1971,131.41890055555555
Finland,FIN,1972,139.85992694444445
Finland,FIN,1973,156.46224944444444
Finland,FIN,1974,136.3468738888889
Finland,FIN,1975,140.98915111111108
Finland,FIN,1976,151.26391138888889
Finland,FIN,1977,148.23774527777778
Finland,FIN,1978,149.11165416666668
Finland,FIN,1979,157.88282694444445
Finland,FIN,1980,152.02914416666667
Finland,FIN,1981,145.4185947222222
Finland,FIN,1982,134.60007694444442
Finland,FIN,1983,125.00576305555556
Finland,FIN,1984,126.75378833333332
Finland,FIN,1985,128.0635227777778
Finland,FIN,1986,134.1048497222222
Finland,FIN,1987,133.5477488888889
Finland,FIN,1988,131.87693
Finland,FIN,1989,131.68347083333333
Finland,FIN,1990,133.65544055555554
Finland,FIN,1991,132.63072
Finland,FIN,1992,131.24066916666666
Finland,FIN,1993,124.88457
Finland,FIN,1994,129.39041972222222
Finland,FIN,1995,117.56854833333333
Finland,FIN,1996,122.37473694444444
Finland,FIN,1997,120.5843797222222
Finland,FIN,1998,125.790585
Finland,FIN,1999,127.17878638888888
Finland,FIN,2000,126.52459805555556
Finland,FIN,2001,124.12416555555556
Finland,FIN,2002,127.03492888888889
Finland,FIN,2003,131.1119322222222
Finland,FIN,2004,122.21634666666664
Finland,FIN,2005,126.76927527777778
Finland,FIN,2006,122.9484497222222
Finland,FIN,2007,123.97329472222222
Finland,FIN,2008,119.75955472222222
Finland,FIN,2009,112.82806777777778
Finland,FIN,2010,117.16453777777777
Finland,FIN,2011,112.63842944444444
Finland,FIN,2012,108.99235194444444
Finland,FIN,2013,113.9495086111111
Finland,FIN,2014,107.71380027777776
Finland,FIN,2015,107.77184
Finland,FIN,2016,114.02391277777777
Finland,FIN,2017,110.47462472222225
Finland,FIN,2018,110.58849722222222
Finland,FIN,2019,108.23023277777776
Finland,FIN,2020,98.27700972222222
France,FRA,1965,637.3014361111111
France,FRA,1966,683.1230219444444
France,FRA,1967,784.7899719444445
France,FRA,1968,850.4316438888889
France,FRA,1969,982.6675144444444
France,FRA,1970,1116.3308747222222
France,FRA,1971,1216.7485894444444
France,FRA,1972,1350.9571566666666
France,FRA,1973,1506.0255925
France,FRA,1974,1430.987706111111
France,FRA,1975,1307.8750966666666
France,FRA,1976,1414.7838580555554
France,FRA,1977,1358.8183855555556
France,FRA,1978,1416.0525633333332
France,FRA,1979,1408.642035
France,FRA,1980,1309.013628888889
France,FRA,1981,1181.7371783333333
France,FRA,1982,1094.39629
France,FRA,1983,1068.1714680555556
France,FRA,1984,1029.9058158333332
France,FRA,1985,1012.842496111111
France,FRA,1986,1033.2645847222225
France,FRA,1987,1040.2767616666663
France,FRA,1988,1034.0202802777778
France,FRA,1989,1061.6738875
France,FRA,1990,1077.6477133333333
France,FRA,1991,1141.231902222222
France,FRA,1992,1139.4677366666665
France,FRA,1993,1098.2133022222222
France,FRA,1994,1062.0352336111112
France,FRA,1995,1070.6969847222222
France,FRA,1996,1093.0751283333334
France,FRA,1997,1101.113786111111
France,FRA,1998,1141.113811388889
France,FRA,1999,1157.1685455555555
France,FRA,2000,1138.9818347222222
France,FRA,2001,1144.5676694444444
France,FRA,2002,1112.980892222222
France,FRA,2003,1114.9213683333332
France,FRA,2004,1124.8521247222222
France,FRA,2005,1109.278128888889
France,FRA,2006,1106.1073941666666
France,FRA,2007,1078.2171430555554
France,FRA,2008,1057.442669722222
France,FRA,2009,1015.3374627777778
France,FRA,2010,980.4591383333334
France,FRA,2011,959.3894416666668
France,FRA,2012,927.1686225
France,FRA,2013,915.1279530555556
France,FRA,2014,885.4535925
France,FRA,2015,885.4328288888888
France,FRA,2016,879.3369097222221
France,FRA,2017,883.0668177777777
France,FRA,2018,880.4595397222222
France,FRA,2019,873.3414119444444
France,FRA,2020,743.8599772222221
Germany,DEU,1965,1020.5697775
Germany,DEU,1966,1141.8321536111112
Germany,DEU,1967,1187.4216194444446
Germany,DEU,1968,1331.1227330555555
Germany,DEU,1969,1496.9417344444446
Germany,DEU,1970,1644.0703369444443
Germany,DEU,1971,1712.531765
Germany,DEU,1972,1807.816429722222
Germany,DEU,1973,1927.148006111111
Germany,DEU,1974,1748.5242405555557
Germany,DEU,1975,1698.330064722222
Germany,DEU,1976,1834.9529783333332
Germany,DEU,1977,1812.365522222222
Germany,DEU,1978,1890.2781072222224
Germany,DEU,1979,1949.9529905555555
Germany,DEU,1980,1764.3438327777776
Germany,DEU,1981,1601.3844027777775
Germany,DEU,1982,1513.8575741666666
Germany,DEU,1983,1482.4480972222225
Germany,DEU,1984,1477.5570008333334
Germany,DEU,1985,1522.7412666666664
Germany,DEU,1986,1604.2206786111112
Germany,DEU,1987,1562.007814722222
Germany,DEU,1988,1562.9131072222224
Germany,DEU,1989,1468.3829927777776
Germany,DEU,1990,1537.2931955555557
Germany,DEU,1991,1607.614636666667
Germany,DEU,1992,1621.6551127777775
Germany,DEU,1993,1646.8728230555555
Germany,DEU,1994,1631.9727644444442
Germany,DEU,1995,1631.1295291666663
Germany,DEU,1996,1658.878005277778
Germany,DEU,1997,1648.9271072222225
Germany,DEU,1998,1650.717191111111
Germany,DEU,1999,1601.107261111111
Germany,DEU,2000,1570.4347999999998
Germany,DEU,2001,1590.9634
Germany,DEU,2002,1537.7799619444445
Germany,DEU,2003,1507.717065
Germany,DEU,2004,1490.490135
Germany,DEU,2005,1460.0576019444443
Germany,DEU,2006,1457.2371772222225
Germany,DEU,2007,1319.4585586111111
Germany,DEU,2008,1399.0693452777775
Germany,DEU,2009,1339.8383677777776
Germany,DEU,2010,1357.644269722222
Germany,DEU,2011,1313.2708238888888
Germany,DEU,2012,1305.3892883333333
Germany,DEU,2013,1334.2623944444445
Germany,DEU,2014,1298.3180422222222
Germany,DEU,2015,1296.5422633333335
Germany,DEU,2016,1323.3187280555555
Germany,DEU,2017,1352.042936111111
Germany,DEU,2018,1286.682612777778
Germany,DEU,2019,1294.7367430555555
Germany,DEU,2020,1169.139651111111
Greece,GRC,1965,52.27322777777778
Greece,GRC,1966,57.07658444444444
Greece,GRC,1967,67.11283222222222
Greece,GRC,1968,68.69305527777777
Greece,GRC,1969,73.09414527777778
Greece,GRC,1970,79.16741444444445
Greece,GRC,1971,87.45738999999999
Greece,GRC,1972,101.31321805555557
Greece,GRC,1973,117.92020833333332
Greece,GRC,1974,110.6620475
Greece,GRC,1975,117.24805611111113
Greece,GRC,1976,124.79239583333332
Greece,GRC,1977,127.14097694444445
Greece,GRC,1978,138.436685
Greece,GRC,1979,146.42545805555554
Greece,GRC,1980,144.97278916666667
Greece,GRC,1981,140.84198333333333
Greece,GRC,1982,141.51079666666666
Greece,GRC,1983,135.79776666666666
Greece,GRC,1984,139.16303472222222
Greece,GRC,1985,141.4815825
Greece,GRC,1986,143.58202833333334
Greece,GRC,1987,155.96171222222222
Greece,GRC,1988,161.0731661111111
Greece,GRC,1989,177.45235972222224
Greece,GRC,1990,186.74254972222224
Greece,GRC,1991,190.55425888888888
Greece,GRC,1992,194.5225908333333
Greece,GRC,1993,198.51204194444443
Greece,GRC,1994,203.04324694444443
Greece,GRC,1995,211.8128688888889
Greece,GRC,1996,219.8805461111111
Greece,GRC,1997,222.0585208333333
Greece,GRC,1998,232.4791719444445
Greece,GRC,1999,227.01151027777777
Greece,GRC,2000,236.24865916666667
Greece,GRC,2001,239.57070472222225
Greece,GRC,2002,240.7246775
Greece,GRC,2003,252.75017583333332
Greece,GRC,2004,247.7280863888889
Greece,GRC,2005,249.09126916666665
Greece,GRC,2006,260.4898397222222
Greece,GRC,2007,263.440535
Greece,GRC,2008,252.57150222222225
Greece,GRC,2009,236.80883416666663
Greece,GRC,2010,214.71915305555555
Greece,GRC,2011,204.57790027777776
Greece,GRC,2012,178.3314413888889
Greece,GRC,2013,164.7615880555555
Greece,GRC,2014,163.37819638888888
Greece,GRC,2015,170.19883666666666
Greece,GRC,2016,169.91695694444445
Greece,GRC,2017,173.99319138888887
Greece,GRC,2018,171.97307333333333
Greece,GRC,2019,177.2225752777778
Greece,GRC,2020,142.23958694444443
Hong Kong,HKG,1965,24.87152194444445
Hong Kong,HKG,1966,27.293041944444443
Hong Kong,HKG,1967,32.704253888888886
Hong Kong,HKG,1968,35.71865944444444
Hong Kong,HKG,1969,42.38125972222223
Hong Kong,HKG,1970,45.73744555555555
Hong Kong,HKG,1971,48.2456475
Hong Kong,HKG,1972,55.002899166666666
Hong Kong,HKG,1973,57.12066861111111
Hong Kong,HKG,1974,58.47611305555556
Hong Kong,HKG,1975,55.057313333333326
Hong Kong,HKG,1976,64.99793388888888
Hong Kong,HKG,1977,70.20239055555557
Hong Kong,HKG,1978,72.9587036111111
Hong Kong,HKG,1979,74.71643916666667
Hong Kong,HKG,1980,76.37256444444444
Hong Kong,HKG,1981,81.0021386111111
Hong Kong,HKG,1982,78.9414488888889
Hong Kong,HKG,1983,70.29673
Hong Kong,HKG,1984,65.15005305555556
Hong Kong,HKG,1985,61.261137777777776
Hong Kong,HKG,1986,59.87338638888889
Hong Kong,HKG,1987,58.73012027777778
Hong Kong,HKG,1988,67.36971166666666
Hong Kong,HKG,1989,71.84667777777778
Hong Kong,HKG,1990,75.48578305555554
Hong Kong,HKG,1991,75.47003472222222
Hong Kong,HKG,1992,96.86925805555556
Hong Kong,HKG,1993,100.894055
Hong Kong,HKG,1994,107.65178527777778
Hong Kong,HKG,1995,115.22543277777778
Hong Kong,HKG,1996,112.90665194444443
Hong Kong,HKG,1997,111.750325
Hong Kong,HKG,1998,107.21989944444444
Hong Kong,HKG,1999,114.08350638888888
Hong Kong,HKG,2000,118.88865361111112
Hong Kong,HKG,2001,141.3351925
Hong Kong,HKG,2002,154.46638166666665
Hong Kong,HKG,2003,155.4425797222222
Hong Kong,HKG,2004,183.0595669444444
Hong Kong,HKG,2005,165.1094936111111
Hong Kong,HKG,2006,178.45948972222223
Hong Kong,HKG,2007,191.2696686111111
Hong Kong,HKG,2008,173.34848916666667
Hong Kong,HKG,2009,196.6848675
Hong Kong,HKG,2010,212.63667138888889
Hong Kong,HKG,2011,214.10520916666667
Hong Kong,HKG,2012,205.13831916666663
Hong Kong,HKG,2013,209.55984416666664
Hong Kong,HKG,2014,198.7435236111111
Hong Kong,HKG,2015,217.88065388888887
Hong Kong,HKG,2016,225.67768833333332
Hong Kong,HKG,2017,254.88596416666667
Hong Kong,HKG,2018,258.23369305555553
Hong Kong,HKG,2019,241.48848583333333
Hong Kong,HKG,2020,170.09183194444444
Hungary,HUN,1965,44.273091666666666
Hungary,HUN,1966,48.62621388888888
Hungary,HUN,1967,51.44969444444444
Hungary,HUN,1968,53.920544444444445
Hungary,HUN,1969,60.313941666666665
Hungary,HUN,1970,70.05363888888888
Hungary,HUN,1971,78.92729027777779
Hungary,HUN,1972,85.99338361111111
Hungary,HUN,1973,96.752205
Hungary,HUN,1974,105.92199694444444
Hungary,HUN,1975,119.49148916666664
Hungary,HUN,1976,125.17622972222222
Hungary,HUN,1977,133.0910252777778
Hungary,HUN,1978,147.21310888888888
Hungary,HUN,1979,138.70980416666666
Hungary,HUN,1980,134.84071277777778
Hungary,HUN,1981,128.84253972222223
Hungary,HUN,1982,122.05012777777776
Hungary,HUN,1983,115.73054111111112
Hungary,HUN,1984,121.19100444444445
Hungary,HUN,1985,123.43375777777776
Hungary,HUN,1986,114.00162
Hungary,HUN,1987,119.51186555555556
Hungary,HUN,1988,110.64611277777776
Hungary,HUN,1989,107.2467986111111
Hungary,HUN,1990,108.34432555555556
Hungary,HUN,1991,92.70760194444443
Hungary,HUN,1992,98.78591388888889
Hungary,HUN,1993,90.0505163888889
Hungary,HUN,1994,93.48406555555556
Hungary,HUN,1995,89.0566575
Hungary,HUN,1996,82.20682527777777
Hungary,HUN,1997,84.0811375
Hungary,HUN,1998,89.22078305555556
Hungary,HUN,1999,84.53872277777776
Hungary,HUN,2000,81.93964777777778
Hungary,HUN,2001,79.09834805555556
Hungary,HUN,2002,77.13689472222221
Hungary,HUN,2003,72.27185194444444
Hungary,HUN,2004,76.80845166666666
Hungary,HUN,2005,88.59307027777778
Hungary,HUN,2006,93.62163277777778
Hungary,HUN,2007,93.27512555555556
Hungary,HUN,2008,88.61868944444444
Hungary,HUN,2009,84.13208194444444
Hungary,HUN,2010,78.89961611111111
Hungary,HUN,2011,76.96281305555556
Hungary,HUN,2012,72.07355583333334
Hungary,HUN,2013,70.97266055555555
Hungary,HUN,2014,78.47458222222222
Hungary,HUN,2015,84.06577416666667
Hungary,HUN,2016,84.4569875
Hungary,HUN,2017,90.49847083333334
Hungary,HUN,2018,97.06159388888888
Hungary,HUN,2019,98.07858361111111
Hungary,HUN,2020,91.1098022222222
Iceland,ISL,1965,5.612465833333333
Iceland,ISL,1966,6.051159166666666
Iceland,ISL,1967,5.871542499999999
Iceland,ISL,1968,6.269313055555555
Iceland,ISL,1969,5.7495
Iceland,ISL,1970,5.875635
Iceland,ISL,1971,6.399699722222223
Iceland,ISL,1972,6.856925555555556
Iceland,ISL,1973,7.939724722222222
Iceland,ISL,1974,7.410026666666666
Iceland,ISL,1975,6.960410277777778
Iceland,ISL,1976,6.9930775
Iceland,ISL,1977,7.313648333333333
Iceland,ISL,1978,7.706604444444444
Iceland,ISL,1979,7.482763055555555
Iceland,ISL,1980,6.962151111111111
Iceland,ISL,1981,6.795263611111111
Iceland,ISL,1982,6.210005555555556
Iceland,ISL,1983,6.033722777777778
Iceland,ISL,1984,6.295869444444444
Iceland,ISL,1985,6.274548055555555
Iceland,ISL,1986,6.364769722222222
Iceland,ISL,1987,6.8829938888888895
Iceland,ISL,1988,7.195405277777778
Iceland,ISL,1989,7.696853611111111
Iceland,ISL,1990,7.847220555555555
Iceland,ISL,1991,7.368016944444444
Iceland,ISL,1992,7.940361111111112
Iceland,ISL,1993,8.23846111111111
Iceland,ISL,1994,8.346259166666666
Iceland,ISL,1995,8.396833055555556
Iceland,ISL,1996,9.381994166666669
Iceland,ISL,1997,9.207105555555556
Iceland,ISL,1998,9.433033611111112
Iceland,ISL,1999,9.417008888888889
Iceland,ISL,2000,9.598543611111111
Iceland,ISL,2001,9.007859166666666
Iceland,ISL,2002,9.370295555555556
Iceland,ISL,2003,9.47095
Iceland,ISL,2004,9.906973888888889
Iceland,ISL,2005,10.089533333333332
Iceland,ISL,2006,10.258591666666666
Iceland,ISL,2007,10.291719722222222
Iceland,ISL,2008,9.528945555555556
Iceland,ISL,2009,8.832885
Iceland,ISL,2010,8.459281944444445
Iceland,ISL,2011,8.344928888888889
Iceland,ISL,2012,8.255022222222223
Iceland,ISL,2013,8.627571111111111
Iceland,ISL,2014,9.023057222222224
Iceland,ISL,2015,9.844438055555557
Iceland,ISL,2016,10.842628888888887
Iceland,ISL,2017,12.105061944444444
Iceland,ISL,2018,13.107481944444444
Iceland,ISL,2019,11.098073611111111
Iceland,ISL,2020,8.3705425
India,IND,1965,146.99513249999998
India,IND,1966,164.14968166666668
India,IND,1967,169.36022805555555
India,IND,1968,189.77089555555557
India,IND,1969,227.92883388888887
India,IND,1970,226.8914472222222
India,IND,1971,243.3324633333333
India,IND,1972,262.3832572222222
India,IND,1973,276.9590755555556
India,IND,1974,271.5429611111111
India,IND,1975,278.0928344444444
India,IND,1976,293.2586933333333
India,IND,1977,315.0440355555555
India,IND,1978,342.3745161111111
India,IND,1979,369.4727558333333
India,IND,1980,376.81617666666665
India,IND,1981,405.65528416666666
India,IND,1982,422.6563377777778
India,IND,1983,444.352945
India,IND,1984,477.06703111111113
India,IND,1985,517.6357952777778
India,IND,1986,544.2594613888889
India,IND,1987,561.7667794444445
India,IND,1988,616.5007922222222
India,IND,1989,667.7726452777778
India,IND,1990,694.0582169444444
India,IND,1991,706.1010913888889
India,IND,1992,744.1865680555555
India,IND,1993,752.0428072222222
India,IND,1994,808.2667119444444
India,IND,1995,901.3517069444443
India,IND,1996,972.7613561111112
India,IND,1997,1039.8557002777775
India,IND,1998,1113.5074894444444
India,IND,1999,1222.5789322222222
India,IND,2000,1281.2372202777776
India,IND,2001,1285.022191111111
India,IND,2002,1311.6342847222222
India,IND,2003,1336.1465597222225
India,IND,2004,1414.2178
India,IND,2005,1438.1441008333331
India,IND,2006,1519.2104130555556
India,IND,2007,1622.9005794444445
India,IND,2008,1704.7189841666666
India,IND,2009,1793.476788611111
India,IND,2010,1832.5694794444444
India,IND,2011,1920.2164416666667
India,IND,2012,2036.4174927777776
India,IND,2013,2051.2621980555555
India,IND,2014,2107.812655
India,IND,2015,2277.9543552777777
India,IND,2016,2498.029175
India,IND,2017,2571.8873769444444
India,IND,2018,2688.0353916666663
India,IND,2019,2774.3929855555552
India,IND,2020,2505.8961186111114
Indonesia,IDN,1965,72.54362222222223
Indonesia,IDN,1966,69.864465
Indonesia,IDN,1967,67.40279888888888
Indonesia,IDN,1968,71.29930527777778
Indonesia,IDN,1969,76.33408138888889
Indonesia,IDN,1970,80.99266666666666
Indonesia,IDN,1971,83.94382555555555
Indonesia,IDN,1972,90.78368888888888
Indonesia,IDN,1973,108.37455638888888
Indonesia,IDN,1974,113.21974416666669
Indonesia,IDN,1975,129.848365
Indonesia,IDN,1976,139.89663833333333
Indonesia,IDN,1977,164.95785083333334
Indonesia,IDN,1978,182.05383138888888
Indonesia,IDN,1979,198.568915
Indonesia,IDN,1980,222.1933483333333
Indonesia,IDN,1981,248.06021666666663
Indonesia,IDN,1982,257.81559277777774
Indonesia,IDN,1983,252.81423972222225
Indonesia,IDN,1984,266.21489194444445
Indonesia,IDN,1985,262.1506663888889
Indonesia,IDN,1986,285.3715152777778
Indonesia,IDN,1987,296.5624263888889
Indonesia,IDN,1988,311.8488752777778
Indonesia,IDN,1989,330.1969508333333
Indonesia,IDN,1990,379.0464602777778
Indonesia,IDN,1991,402.0943002777777
Indonesia,IDN,1992,433.75176527777774
Indonesia,IDN,1993,455.8112111111111
Indonesia,IDN,1994,467.892365
Indonesia,IDN,1995,498.5575494444444
Indonesia,IDN,1996,531.2705316666667
Indonesia,IDN,1997,588.4046597222222
Indonesia,IDN,1998,560.8252625
Indonesia,IDN,1999,586.6898172222222
Indonesia,IDN,2000,653.8485141666666
Indonesia,IDN,2001,675.6668138888888
Indonesia,IDN,2002,686.1836480555556
Indonesia,IDN,2003,694.5579580555556
Indonesia,IDN,2004,741.4641263888889
Indonesia,IDN,2005,735.0821341666666
Indonesia,IDN,2006,700.737025
Indonesia,IDN,2007,743.1825527777777
Indonesia,IDN,2008,743.2050644444445
Indonesia,IDN,2009,757.8238341666666
Indonesia,IDN,2010,805.2905477777778
Indonesia,IDN,2011,878.1623744444445
Indonesia,IDN,2012,923.7268311111112
Indonesia,IDN,2013,914.2340358333332
Indonesia,IDN,2014,901.6791444444444
Indonesia,IDN,2015,847.6101869444444
Indonesia,IDN,2016,823.0122672222222
Indonesia,IDN,2017,875.0539322222222
Indonesia,IDN,2018,894.7212108333333
Indonesia,IDN,2019,879.0235791666665
Indonesia,IDN,2020,650.3871916666667
Iran,IRN,1965,81.93970277777777
Iran,IRN,1966,89.68451972222222
Iran,IRN,1967,99.2054475
Iran,IRN,1968,109.47245722222222
Iran,IRN,1969,119.56593055555555
Iran,IRN,1970,129.19634638888888
Iran,IRN,1971,141.64664611111112
Iran,IRN,1972,157.6585597222222
Iran,IRN,1973,189.2419138888889
Iran,IRN,1974,219.95900777777777
Iran,IRN,1975,257.9196269444444
Iran,IRN,1976,292.32511
Iran,IRN,1977,339.159325
Iran,IRN,1978,340.1506983333333
Iran,IRN,1979,357.92117888888885
Iran,IRN,1980,330.2847352777777
Iran,IRN,1981,328.61837694444444
Iran,IRN,1982,357.8790730555556
Iran,IRN,1983,435.6804283333333
Iran,IRN,1984,471.6441430555556
Iran,IRN,1985,518.3890316666666
Iran,IRN,1986,478.29694777777775
Iran,IRN,1987,498.8362008333333
Iran,IRN,1988,500.27937
Iran,IRN,1989,536.6414572222222
Iran,IRN,1990,553.21119
Iran,IRN,1991,586.5464780555556
Iran,IRN,1992,630.6393419444445
Iran,IRN,1993,691.7041097222221
Iran,IRN,1994,714.4830308333334
Iran,IRN,1995,702.6481608333333
Iran,IRN,1996,737.4682938888889
Iran,IRN,1997,758.1709838888888
Iran,IRN,1998,736.0621438888888
Iran,IRN,1999,752.2657061111112
Iran,IRN,2000,775.7111938888889
Iran,IRN,2001,799.7440152777777
Iran,IRN,2002,806.6087094444445
Iran,IRN,2003,810.2834902777778
Iran,IRN,2004,848.906341111111
Iran,IRN,2005,910.154455
Iran,IRN,2006,991.9343816666666
Iran,IRN,2007,999.0738408333332
Iran,IRN,2008,1029.7059058333332
Iran,IRN,2009,999.9655863888888
Iran,IRN,2010,935.5077475
Iran,IRN,2011,953.7341891666666
Iran,IRN,2012,982.9475572222224
Iran,IRN,2013,1047.605479722222
Iran,IRN,2014,971.9038508333332
Iran,IRN,2015,857.5765124999999
Iran,IRN,2016,853.4729941666667
Iran,IRN,2017,868.3276197222223
Iran,IRN,2018,908.3484611111112
Iran,IRN,2019,980.8884694444444
Iran,IRN,2020,919.7526211111112
Iraq,IRQ,1965,15.428091111111112
Iraq,IRQ,1966,16.69429111111111
Iraq,IRQ,1967,18.07221805555556
Iraq,IRQ,1968,19.58818916666667
Iraq,IRQ,1969,21.17347805555556
Iraq,IRQ,1970,28.631915555555555
Iraq,IRQ,1971,30.694785277777772
Iraq,IRQ,1972,38.01512944444445
Iraq,IRQ,1973,36.86353055555556
Iraq,IRQ,1974,36.6010175
Iraq,IRQ,1975,36.61512055555556
Iraq,IRQ,1976,45.69878138888889
Iraq,IRQ,1977,53.34862722222222
Iraq,IRQ,1978,50.05125805555556
Iraq,IRQ,1979,60.32909611111111
Iraq,IRQ,1980,80.94980777777778
Iraq,IRQ,1981,86.84216638888888
Iraq,IRQ,1982,90.50642166666668
Iraq,IRQ,1983,102.99414416666666
Iraq,IRQ,1984,112.43024333333332
Iraq,IRQ,1985,131.7525
Iraq,IRQ,1986,140.63791111111112
Iraq,IRQ,1987,145.7103875
Iraq,IRQ,1988,159.4025686111111
Iraq,IRQ,1989,177.84703388888886
Iraq,IRQ,1990,177.4720397222222
Iraq,IRQ,1991,130.88211944444444
Iraq,IRQ,1992,205.35473833333333
Iraq,IRQ,1993,286.20962194444445
Iraq,IRQ,1994,327.56094277777777
Iraq,IRQ,1995,318.4275852777778
Iraq,IRQ,1996,333.29428972222223
Iraq,IRQ,1997,400.28319027777775
Iraq,IRQ,1998,268.8549130555555
Iraq,IRQ,1999,195.64572555555557
Iraq,IRQ,2000,260.7495044444444
Iraq,IRQ,2001,300.64688333333334
Iraq,IRQ,2002,283.57718222222223
Iraq,IRQ,2003,266.9389086111111
Iraq,IRQ,2004,289.5427472222222
Iraq,IRQ,2005,274.7293402777778
Iraq,IRQ,2006,280.9820052777778
Iraq,IRQ,2007,268.941575
Iraq,IRQ,2008,266.0794716666667
Iraq,IRQ,2009,302.0972022222222
Iraq,IRQ,2010,321.99745444444443
Iraq,IRQ,2011,354.8822347222222
Iraq,IRQ,2012,378.68991
Iraq,IRQ,2013,405.9965069444444
Iraq,IRQ,2014,385.68484416666666
Iraq,IRQ,2015,388.2604433333333
Iraq,IRQ,2016,429.2776494444445
Iraq,IRQ,2017,409.96221333333335
Iraq,IRQ,2018,403.8543508333333
Iraq,IRQ,2019,407.8938263888889
Iraq,IRQ,2020,358.0272361111111
Ireland,IRL,1965,28.52216388888889
Ireland,IRL,1966,31.88155083333333
Ireland,IRL,1967,35.69569111111111
Ireland,IRL,1968,39.70401694444445
Ireland,IRL,1969,43.153435
Ireland,IRL,1970,48.42637861111111
Ireland,IRL,1971,53.493185277777776
Ireland,IRL,1972,58.88447444444444
Ireland,IRL,1973,63.81131583333333
Ireland,IRL,1974,63.197315
Ireland,IRL,1975,61.81514777777778
Ireland,IRL,1976,62.78248472222222
Ireland,IRL,1977,66.95627
Ireland,IRL,1978,71.89355333333333
Ireland,IRL,1979,75.46185361111111
Ireland,IRL,1980,67.97168944444445
Ireland,IRL,1981,60.38428944444445
Ireland,IRL,1982,52.85791583333333
Ireland,IRL,1983,48.00454722222222
Ireland,IRL,1984,47.20720777777778
Ireland,IRL,1985,47.078075000000005
Ireland,IRL,1986,58.11852
Ireland,IRL,1987,51.00911694444444
Ireland,IRL,1988,46.24905444444444
Ireland,IRL,1989,47.58445694444444
Ireland,IRL,1990,52.881785
Ireland,IRL,1991,58.047781666666666
Ireland,IRL,1992,60.74758805555555
Ireland,IRL,1993,61.55341416666666
Ireland,IRL,1994,67.14362722222222
Ireland,IRL,1995,68.41131999999999
Ireland,IRL,1996,72.02674777777777
Ireland,IRL,1997,78.24003472222222
Ireland,IRL,1998,87.67011611111111
Ireland,IRL,1999,99.2473925
Ireland,IRL,2000,98.75149611111112
Ireland,IRL,2001,106.4086947222222
Ireland,IRL,2002,104.33351527777778
Ireland,IRL,2003,101.61907777777778
Ireland,IRL,2004,105.28945611111112
Ireland,IRL,2005,110.82769055555556
Ireland,IRL,2006,110.67788888888887
Ireland,IRL,2007,112.27206833333334
Ireland,IRL,2008,107.14081555555556
Ireland,IRL,2009,94.43543555555556
Ireland,IRL,2010,89.84258527777777
Ireland,IRL,2011,83.39908916666666
Ireland,IRL,2012,79.04854138888889
Ireland,IRL,2013,79.29511194444443
Ireland,IRL,2014,78.4396375
Ireland,IRL,2015,82.3932113888889
Ireland,IRL,2016,86.14890694444445
Ireland,IRL,2017,85.57257999999999
Ireland,IRL,2018,88.95762416666668
Ireland,IRL,2019,87.97159416666666
Ireland,IRL,2020,73.92974333333332
Israel,ISR,1965,45.735012777777776
Israel,ISR,1966,47.7038175
Israel,ISR,1967,49.72553972222222
Israel,ISR,1968,51.85251555555556
Israel,ISR,1969,54.0778525
Israel,ISR,1970,56.38174111111111
Israel,ISR,1971,58.80213472222222
Israel,ISR,1972,61.42149333333333
Israel,ISR,1973,64.9959261111111
Israel,ISR,1974,66.29203777777778
Israel,ISR,1975,68.36838972222222
Israel,ISR,1976,72.23360694444445
Israel,ISR,1977,75.51940638888888
Israel,ISR,1978,80.53724416666667
Israel,ISR,1979,88.34203138888888
Israel,ISR,1980,94.5139711111111
Israel,ISR,1981,96.15968861111112
Israel,ISR,1982,93.11539666666664
Israel,ISR,1983,88.02150972222222
Israel,ISR,1984,82.0218625
Israel,ISR,1985,77.4065413888889
Israel,ISR,1986,80.27989777777778
Israel,ISR,1987,89.85903611111111
Israel,ISR,1988,99.10154416666668
Israel,ISR,1989,101.65225333333332
Israel,ISR,1990,105.1583886111111
Israel,ISR,1991,107.91024305555555
Israel,ISR,1992,113.36917916666668
Israel,ISR,1993,117.51882111111112
Israel,ISR,1994,130.14718416666665
Israel,ISR,1995,146.29441722222222
Israel,ISR,1996,146.44314972222222
Israel,ISR,1997,137.4830088888889
Israel,ISR,1998,146.75629944444444
Israel,ISR,1999,156.45619611111113
Israel,ISR,2000,160.78241722222222
Israel,ISR,2001,148.49836666666664
Israel,ISR,2002,147.03381777777776
Israel,ISR,2003,150.36304499999997
Israel,ISR,2004,141.1138327777778
Israel,ISR,2005,145.3060172222222
