Entity,Code,Year,Coal Consumption - TWh
Finland,FIN,2006,86.15388888888889
Finland,FIN,2007,81.35305555555556
Finland,FIN,2008,62.04361111111111
Finland,FIN,2009,62.48972222222222
Finland,FIN,2010,78.925
Finland,FIN,2011,64.11749999999999
Finland,FIN,2012,52.501666666666665
Finland,FIN,2013,58.04138888888889
Finland,FIN,2014,52.02472222222222
Finland,FIN,2015,44.405
Finland,FIN,2016,50.92111111111111
Finland,FIN,2017,46.64555555555555
Finland,FIN,2018,48.881388888888885
Finland,FIN,2019,41.05470416666666
Finland,FIN,2020,36.86536805555556
France,FRA,1965,481.1354402777778
France,FRA,1966,445.8140866666666
France,FRA,1967,440.0425863888889
France,FRA,1968,423.1608497222222
France,FRA,1969,423.6030597222222
France,FRA,1970,403.17111027777776
France,FRA,1971,369.4351541666666
France,FRA,1972,328.6125875
France,FRA,1973,325.0417786111111
France,FRA,1974,329.00662222222223
France,FRA,1975,288.44209027777777
France,FRA,1976,339.1309044444444
France,FRA,1977,326.6252508333333
France,FRA,1978,340.7844705555555
France,FRA,1979,370.09852416666666
France,FRA,1980,362.3610838888889
France,FRA,1981,330.292
France,FRA,1982,337.7352
France,FRA,1983,305.63640000000004
France,FRA,1984,292.2619
France,FRA,1985,283.6557
France,FRA,1986,234.4608
France,FRA,1987,213.4105
France,FRA,1988,208.4096
France,FRA,1989,226.9013
France,FRA,1990,220.8537
France,FRA,1991,235.0423
France,FRA,1992,207.2466
France,FRA,1993,169.33280000000002
France,FRA,1994,166.54160000000002
France,FRA,1995,170.4958
France,FRA,1996,181.6606
France,FRA,1997,159.0984
France,FRA,1998,189.2201
France,FRA,1999,169.44910000000002
France,FRA,2000,164.7612911111111
France,FRA,2001,144.1878097222222
France,FRA,2002,148.60989611111108
France,FRA,2003,157.97934972222222
France,FRA,2004,150.3884488888889
France,FRA,2005,156.18452666666667
France,FRA,2006,144.3175888888889
France,FRA,2007,149.4089586111111
France,FRA,2008,140.40899
France,FRA,2009,125.02830333333333
France,FRA,2010,133.87088305555554
France,FRA,2011,113.6068525
France,FRA,2012,128.7003572222222
France,FRA,2013,134.4942375
France,FRA,2014,100.44779361111112
France,FRA,2015,99.87414194444445
France,FRA,2016,97.52973583333332
France,FRA,2017,106.45975694444444
France,FRA,2018,95.25949388888888
France,FRA,2019,74.43288333333334
France,FRA,2020,53.78302305555555
Germany,DEU,1965,1869.4765375
Germany,DEU,1966,1745.339426388889
Germany,DEU,1967,1681.3044330555556
Germany,DEU,1968,1705.439028888889
Germany,DEU,1969,1755.9604777777777
Germany,DEU,1970,1733.99811
Germany,DEU,1971,1659.3800299999998
Germany,DEU,1972,1619.86129
Germany,DEU,1973,1625.12968
Germany,DEU,1974,1632.11931
Germany,DEU,1975,1478.56842
Germany,DEU,1976,1560.8390399999998
Germany,DEU,1977,1499.00233
Germany,DEU,1978,1518.48258
Germany,DEU,1979,1606.77754
Germany,DEU,1980,1643.76094
Germany,DEU,1981,1671.31241
Germany,DEU,1982,1631.47966
Germany,DEU,1983,1690.96711
Germany,DEU,1984,1745.24432
Germany,DEU,1985,1735.99847
Germany,DEU,1986,1640.37661
Germany,DEU,1987,1633.63121
Germany,DEU,1988,1614.39519
Germany,DEU,1989,1640.09749
Germany,DEU,1990,1529.690833333333
Germany,DEU,1991,1343.5952777777777
Germany,DEU,1992,1214.4979822222222
Germany,DEU,1993,1145.7742125
Germany,DEU,1994,1111.4515933333334
Germany,DEU,1995,1053.939371111111
Germany,DEU,1996,1049.401871111111
Germany,DEU,1997,1016.81826
Germany,DEU,1998,992.5123227777776
Germany,DEU,1999,955.5816636111113
Germany,DEU,2000,992.0958302777776
Germany,DEU,2001,994.9360377777778
Germany,DEU,2002,997.1488155555556
Germany,DEU,2003,1013.6199266666666
Germany,DEU,2004,988.1100125
Germany,DEU,2005,945.3872427777776
Germany,DEU,2006,983.311267222222
Germany,DEU,2007,1008.2867241666668
Germany,DEU,2008,931.8082311111112
Germany,DEU,2009,834.2924363888889
Germany,DEU,2010,896.1722222222222
Germany,DEU,2011,910.791111111111
Germany,DEU,2012,936.0741666666668
Germany,DEU,2013,963.3986111111112
Germany,DEU,2014,925.895
Germany,DEU,2015,915.0558333333332
Germany,DEU,2016,889.935
Germany,DEU,2017,835.9297222222222
Germany,DEU,2018,806.69
Germany,DEU,2019,624.2177777777778
Germany,DEU,2020,512.2222222222223
Greece,GRC,1965,24.50441
Greece,GRC,1966,24.45789
Greece,GRC,1967,23.3763
Greece,GRC,1968,26.4001
Greece,GRC,1969,25.55111
Greece,GRC,1970,29.40064
Greece,GRC,1971,43.33338
Greece,GRC,1972,46.2874
Greece,GRC,1973,54.44002999999999
Greece,GRC,1974,57.3359
Greece,GRC,1975,75.08327999999999
Greece,GRC,1976,88.72527000000001
Greece,GRC,1977,94.36582
Greece,GRC,1978,83.91045
Greece,GRC,1979,46.06643
Greece,GRC,1980,46.06643
Greece,GRC,1981,45.60123
Greece,GRC,1982,46.29903
Greece,GRC,1983,56.77766
Greece,GRC,1984,60.62719
Greece,GRC,1985,70.30335
Greece,GRC,1986,67.09347
Greece,GRC,1987,76.59518
Greece,GRC,1988,85.96896000000001
Greece,GRC,1989,92.42361
Greece,GRC,1990,93.72660027777778
Greece,GRC,1991,90.17141388888888
Greece,GRC,1992,94.08823527777778
Greece,GRC,1993,94.04727416666668
Greece,GRC,1994,94.24908972222222
Greece,GRC,1995,93.93197444444444
Greece,GRC,1996,91.37746833333334
Greece,GRC,1997,98.41098972222224
Greece,GRC,1998,102.95044638888888
Greece,GRC,1999,99.02892666666668
Greece,GRC,2000,104.94780583333332
Greece,GRC,2001,108.47605694444444
Greece,GRC,2002,104.36563138888889
Greece,GRC,2003,104.92748833333332
Greece,GRC,2004,107.55803138888888
Greece,GRC,2005,106.09819888888887
Greece,GRC,2006,97.70742138888887
Greece,GRC,2007,103.01638833333332
Greece,GRC,2008,96.96925361111111
Greece,GRC,2009,98.00819638888888
Greece,GRC,2010,91.50558444444444
Greece,GRC,2011,91.849495
Greece,GRC,2012,94.6588961111111
Greece,GRC,2013,81.26120583333332
Greece,GRC,2014,78.09800861111111
Greece,GRC,2015,65.44080055555555
Greece,GRC,2016,50.69211138888889
Greece,GRC,2017,55.77974777777777
Greece,GRC,2018,53.17601194444444
Greece,GRC,2019,60.24585388888889
Greece,GRC,2020,31.81326583333333
Hong Kong,HKG,1965,1.43049
Hong Kong,HKG,1966,1.23278
Hong Kong,HKG,1967,0.98855
Hong Kong,HKG,1968,0.70943
Hong Kong,HKG,1969,0.41868
Hong Kong,HKG,1970,0.24423
Hong Kong,HKG,1971,0.31401
Hong Kong,HKG,1972,0.15119
Hong Kong,HKG,1973,0.08141
Hong Kong,HKG,1974,0.08141
Hong Kong,HKG,1975,0.06978
Hong Kong,HKG,1976,0.09304
Hong Kong,HKG,1977,0.08141
Hong Kong,HKG,1978,0.05815
Hong Kong,HKG,1979,0.04652
Hong Kong,HKG,1980,0.02326
Hong Kong,HKG,1981,0.40705
Hong Kong,HKG,1982,10.40885
Hong Kong,HKG,1983,24.44626
Hong Kong,HKG,1984,31.91272
Hong Kong,HKG,1985,39.50711
Hong Kong,HKG,1986,45.71753
Hong Kong,HKG,1987,57.28938
Hong Kong,HKG,1988,66.27937
Hong Kong,HKG,1989,71.01277999999999
Hong Kong,HKG,1990,63.87196
Hong Kong,HKG,1991,68.91938
Hong Kong,HKG,1992,73.05966
Hong Kong,HKG,1993,84.60825
Hong Kong,HKG,1994,60.44111
Hong Kong,HKG,1995,65.15126
Hong Kong,HKG,1996,48.41569
Hong Kong,HKG,1997,40.85619
Hong Kong,HKG,1998,50.78821
Hong Kong,HKG,1999,43.41361111111112
Hong Kong,HKG,2000,50.44972222222222
Hong Kong,HKG,2001,79.68833333333333
Hong Kong,HKG,2002,61.98861111111111
Hong Kong,HKG,2003,78.61527777777778
Hong Kong,HKG,2004,73.4063888888889
Hong Kong,HKG,2005,79.86222222222221
Hong Kong,HKG,2006,79.73416666666667
Hong Kong,HKG,2007,86.99805555555555
Hong Kong,HKG,2008,79.72166666666666
Hong Kong,HKG,2009,83.24777777777778
Hong Kong,HKG,2010,72.42305555555555
Hong Kong,HKG,2011,86.14694444444444
Hong Kong,HKG,2012,84.79666666666667
Hong Kong,HKG,2013,90.37638888888888
Hong Kong,HKG,2014,94.72611111111112
Hong Kong,HKG,2015,77.90111111111112
Hong Kong,HKG,2016,77.89527777777776
Hong Kong,HKG,2017,72.96777777777777
Hong Kong,HKG,2018,72.96777777777777
Hong Kong,HKG,2019,71.76916666666666
Hong Kong,HKG,2020,38.230555555555554
Hungary,HUN,1965,126.8833
Hungary,HUN,1966,121.68469
Hungary,HUN,1967,105.56551
Hungary,HUN,1968,104.19317
Hungary,HUN,1969,105.75159
Hungary,HUN,1970,107.47283
Hungary,HUN,1971,104.03035
Hungary,HUN,1972,101.09959
Hungary,HUN,1973,101.62294
Hungary,HUN,1974,96.92442
Hungary,HUN,1975,92.3422
Hungary,HUN,1976,93.56335
Hungary,HUN,1977,95.16829
Hungary,HUN,1978,95.07525
Hungary,HUN,1979,95.80794
Hungary,HUN,1980,93.94714
Hungary,HUN,1981,94.40071
Hungary,HUN,1982,98.42469
Hungary,HUN,1983,92.52828
Hungary,HUN,1984,90.03946
Hungary,HUN,1985,88.43451999999999
Hungary,HUN,1986,87.39945
Hungary,HUN,1987,87.35293
Hungary,HUN,1988,82.42181
Hungary,HUN,1989,73.82723999999999
Hungary,HUN,1990,71.60920138888889
Hungary,HUN,1991,66.68337305555555
Hungary,HUN,1992,60.13497361111112
Hungary,HUN,1993,54.1696325
Hungary,HUN,1994,51.38703861111111
Hungary,HUN,1995,50.546748055555554
Hungary,HUN,1996,49.91668111111111
Hungary,HUN,1997,47.68172083333334
Hungary,HUN,1998,46.27174611111111
Hungary,HUN,1999,48.17066916666666
Hungary,HUN,2000,44.9930625
Hungary,HUN,2001,42.74956555555556
Hungary,HUN,2002,41.246876666666665
Hungary,HUN,2003,42.21048027777778
Hungary,HUN,2004,40.02381916666667
Hungary,HUN,2005,35.59360333333333
Hungary,HUN,2006,35.728941666666664
Hungary,HUN,2007,36.3345275
Hungary,HUN,2008,35.29392166666666
Hungary,HUN,2009,29.717325
Hungary,HUN,2010,31.3087275
Hungary,HUN,2011,31.54747972222222
Hungary,HUN,2012,30.35347416666667
Hungary,HUN,2013,26.576934166666668
Hungary,HUN,2014,26.271076666666666
Hungary,HUN,2015,27.22608583333333
Hungary,HUN,2016,25.506508888888888
Hungary,HUN,2017,26.071110555555556
Hungary,HUN,2018,24.665252777777777
Hungary,HUN,2019,21.3513425
Hungary,HUN,2020,19.98565444444445
Iceland,ISL,1965,0.0760208333333333
Iceland,ISL,1966,0.0559766666666666
Iceland,ISL,1967,0.0430213888888888
Iceland,ISL,1968,0.0339772222222222
Iceland,ISL,1969,0.0239444444444444
Iceland,ISL,1970,0.016
Iceland,ISL,1971,0.011
Iceland,ISL,1972,0.0079444444444444
Iceland,ISL,1973,0.005
Iceland,ISL,1974,0.0040277777777777
Iceland,ISL,1975,0.0027055555555555
Iceland,ISL,1976,0.0027527777777777
Iceland,ISL,1977,0.0025083333333333
Iceland,ISL,1978,0.0021222222222222
Iceland,ISL,1979,0.18333
Iceland,ISL,1980,0.24444
Iceland,ISL,1981,0.4155480555555556
Iceland,ISL,1982,0.3875680555555555
Iceland,ISL,1983,0.5539438888888889
Iceland,ISL,1984,0.7655919444444444
Iceland,ISL,1985,0.8185280555555555
Iceland,ISL,1986,0.9219838888888888
Iceland,ISL,1987,0.735383888888889
Iceland,ISL,1988,0.7415438888888888
Iceland,ISL,1989,0.7921919444444444
Iceland,ISL,1990,0.7556561111111111
Iceland,ISL,1991,0.7795280555555556
Iceland,ISL,1992,0.6140719444444444
Iceland,ISL,1993,0.63432
Iceland,ISL,1994,0.6266880555555555
Iceland,ISL,1995,0.7371680555555555
Iceland,ISL,1996,0.7302080555555556
Iceland,ISL,1997,0.7573680555555555
Iceland,ISL,1998,0.6799038888888889
Iceland,ISL,1999,0.7951919444444444
Iceland,ISL,2000,1.0996719444444445
Iceland,ISL,2001,1.1929680555555555
Iceland,ISL,2002,1.1883333333333332
Iceland,ISL,2003,1.1666666666666663
Iceland,ISL,2004,1.2222222222222223
Iceland,ISL,2005,1.1666666666666663
Iceland,ISL,2006,1.1944444444444444
Iceland,ISL,2007,1.2777777777777777
Iceland,ISL,2008,1.1111111111111112
Iceland,ISL,2009,1.027777777777778
Iceland,ISL,2010,1.0833333333333333
Iceland,ISL,2011,1.0833333333333333
Iceland,ISL,2012,1.1083333333333332
Iceland,ISL,2013,1.275
Iceland,ISL,2014,1.0444444444444445
Iceland,ISL,2015,1.1555555555555554
Iceland,ISL,2016,1.3444444444444443
Iceland,ISL,2017,1.3333333333333333
Iceland,ISL,2018,1.3333333333333333
Iceland,ISL,2019,1.3055555555555556
Iceland,ISL,2020,1.3055555555555556
India,IND,1965,413.4073511111111
India,IND,1966,412.41536138888887
India,IND,1967,419.28525138888887
India,IND,1968,433.8247169444445
India,IND,1969,460.8412069444445
India,IND,1970,436.80887666666666
India,IND,1971,442.8722019444445
India,IND,1972,467.6830869444444
India,IND,1973,461.4494069444444
India,IND,1974,520.8561022222221
India,IND,1975,559.9062022222222
India,IND,1976,583.0348325
India,IND,1977,610.3461675
India,IND,1978,590.6641125000001
India,IND,1979,627.4928825
India,IND,1980,659.5649827777778
India,IND,1981,742.1424172222223
India,IND,1982,733.9040325
India,IND,1983,779.0480508333333
India,IND,1984,818.3108302777778
India,IND,1985,857.3970791666667
India,IND,1986,921.2400536111112
India,IND,1987,1011.6298347222222
India,IND,1988,1085.55735
India,IND,1989,1179.94113
India,IND,1990,1276.0251444444443
India,IND,1991,1357.877696666667
India,IND,1992,1438.2565622222223
India,IND,1993,1489.6253275
India,IND,1994,1537.287081388889
India,IND,1995,1631.6134027777778
India,IND,1996,1678.4825274999998
India,IND,1997,1755.362652222222
India,IND,1998,1813.659097222222
India,IND,1999,1796.6739375
India,IND,2000,1911.1662183333333
India,IND,2001,1926.9531805555555
India,IND,2002,2012.789898611111
India,IND,2003,2107.983596111111
India,IND,2004,2243.5285213888887
India,IND,2005,2456.11335
India,IND,2006,2550.4261363888886
India,IND,2007,2791.5441166666665
India,IND,2008,3020.683525
India,IND,2009,3267.833005555556
India,IND,2010,3378.533066666667
India,IND,2011,3542.897052777778
India,IND,2012,3837.757541666667
India,IND,2013,4106.997644444445
India,IND,2014,4509.639694444444
India,IND,2015,4598.246258333334
India,IND,2016,4678.423544444445
India,IND,2017,4844.708116666667
India,IND,2018,5163.249005555555
India,IND,2019,5166.017819444444
India,IND,2020,4871.306241666667
Indonesia,IDN,1965,1.50027
Indonesia,IDN,1966,1.83754
Indonesia,IDN,1967,1.29093
Indonesia,IDN,1968,0.96529
Indonesia,IDN,1969,1.163
Indonesia,IDN,1970,1.01181
Indonesia,IDN,1971,1.163
Indonesia,IDN,1972,1.163
Indonesia,IDN,1973,0.77921
Indonesia,IDN,1974,0.84899
Indonesia,IDN,1975,1.08159
Indonesia,IDN,1976,1.08159
Indonesia,IDN,1977,1.163
Indonesia,IDN,1978,1.54679
Indonesia,IDN,1979,2.326
Indonesia,IDN,1980,2.94239
Indonesia,IDN,1981,3.1401
Indonesia,IDN,1982,2.96565
Indonesia,IDN,1983,2.96565
Indonesia,IDN,1984,3.10521
Indonesia,IDN,1985,10.467
Indonesia,IDN,1986,16.81698
Indonesia,IDN,1987,26.36521
Indonesia,IDN,1988,27.53984
Indonesia,IDN,1989,41.33302
Indonesia,IDN,1990,39.787925
Indonesia,IDN,1991,40.26627722222222
Indonesia,IDN,1992,49.15090388888888
Indonesia,IDN,1993,57.29673722222223
Indonesia,IDN,1994,57.31682555555555
Indonesia,IDN,1995,63.07746972222222
Indonesia,IDN,1996,75.18890694444445
Indonesia,IDN,1997,92.72887444444444
Indonesia,IDN,1998,99.51190861111112
Indonesia,IDN,1999,136.964
Indonesia,IDN,2000,153.06940944444446
Indonesia,IDN,2001,194.33177638888887
Indonesia,IDN,2002,200.45580916666665
Indonesia,IDN,2003,269.0867422222222
Indonesia,IDN,2004,247.21579777777777
Indonesia,IDN,2005,283.3166280555555
Indonesia,IDN,2006,335.6921533333333
Indonesia,IDN,2007,421.1647633333333
Indonesia,IDN,2008,366.37464444444447
Indonesia,IDN,2009,385.7079936111111
Indonesia,IDN,2010,459.0538336111112
Indonesia,IDN,2011,545.0942249999999
Indonesia,IDN,2012,616.4648630555555
Indonesia,IDN,2013,662.918391388889
Indonesia,IDN,2014,524.6282299999999
Indonesia,IDN,2015,594.8111191666667
Indonesia,IDN,2016,620.4078302777777
Indonesia,IDN,2017,664.8058727777777
Indonesia,IDN,2018,788.4763425
Indonesia,IDN,2019,948.3791305555555
Indonesia,IDN,2020,904.3927555555556
Iran,IRN,1965,2.45393
Iran,IRN,1966,2.69816
Iran,IRN,1967,2.97728
Iran,IRN,1968,3.27966
Iran,IRN,1969,3.61693
Iran,IRN,1970,3.98909
Iran,IRN,1971,2.8104127777777776
Iran,IRN,1972,4.3910808333333335
Iran,IRN,1973,7.383247222222222
Iran,IRN,1974,8.086141388888889
Iran,IRN,1975,14.979475
Iran,IRN,1976,14.805025
Iran,IRN,1977,14.977358333333331
Iran,IRN,1978,9.15167027777778
Iran,IRN,1979,13.209830833333331
Iran,IRN,1980,13.911491944444444
Iran,IRN,1981,11.616997777777778
Iran,IRN,1982,15.66866861111111
Iran,IRN,1983,14.783497777777775
Iran,IRN,1984,11.42949888888889
Iran,IRN,1985,11.244663333333332
Iran,IRN,1986,11.074993055555556
Iran,IRN,1987,10.89417
Iran,IRN,1988,11.242
Iran,IRN,1989,8.259160833333333
Iran,IRN,1990,8.261172777777778
Iran,IRN,1991,11.791994166666663
Iran,IRN,1992,10.385508611111112
Iran,IRN,1993,12.766506944444444
Iran,IRN,1994,12.817841666666666
Iran,IRN,1995,12.004997777777776
Iran,IRN,1996,12.558329722222222
Iran,IRN,1997,12.8720025
Iran,IRN,1998,14.98916277777778
Iran,IRN,1999,14.26488111111111
Iran,IRN,2000,15.15965861111111
Iran,IRN,2001,14.862000277777778
Iran,IRN,2002,14.0815575
Iran,IRN,2003,15.257164444444443
Iran,IRN,2004,15.971223055555557
Iran,IRN,2005,18.10276944444444
Iran,IRN,2006,17.4737725
Iran,IRN,2007,18.21539444444444
Iran,IRN,2008,13.639931388888888
Iran,IRN,2009,15.789039166666669
Iran,IRN,2010,14.953167777777775
Iran,IRN,2011,16.59933611111111
Iran,IRN,2012,13.067665833333333
Iran,IRN,2013,16.68594472222222
Iran,IRN,2014,19.011037777777776
Iran,IRN,2015,18.151510833333333
Iran,IRN,2016,17.590956388888888
Iran,IRN,2017,19.15449611111111
Iran,IRN,2018,19.885885833333333
Iran,IRN,2019,20.666809722222222
Iran,IRN,2020,20.666809722222222
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Iraq,IRQ,2020,0
Ireland,IRL,1965,36.35538
Ireland,IRL,1966,41.41443
Ireland,IRL,1967,44.10096
Ireland,IRL,1968,53.85853
Ireland,IRL,1969,51.27667
Ireland,IRL,1970,25.0045
Ireland,IRL,1971,23.86476
Ireland,IRL,1972,22.2133
Ireland,IRL,1973,21.66669
Ireland,IRL,1974,23.36467
Ireland,IRL,1975,19.78263
Ireland,IRL,1976,20.34087
Ireland,IRL,1977,21.30616
Ireland,IRL,1978,20.15479
Ireland,IRL,1979,23.12044
Ireland,IRL,1980,21.91092
Ireland,IRL,1981,22.93436
Ireland,IRL,1982,24.26018
Ireland,IRL,1983,26.31869
Ireland,IRL,1984,25.22547
Ireland,IRL,1985,28.98196
Ireland,IRL,1986,31.85457
Ireland,IRL,1987,40.92597
Ireland,IRL,1988,41.67029
Ireland,IRL,1989,41.75169999999999
Ireland,IRL,1990,40.26152861111111
Ireland,IRL,1991,38.62199194444444
Ireland,IRL,1992,36.78681333333333
Ireland,IRL,1993,35.74623527777778
Ireland,IRL,1994,34.20361194444445
Ireland,IRL,1995,34.43781361111111
Ireland,IRL,1996,34.62535944444444
Ireland,IRL,1997,32.98866138888889
Ireland,IRL,1998,33.20792277777778
Ireland,IRL,1999,28.569188055555557
Ireland,IRL,2000,30.41925361111111
Ireland,IRL,2001,31.86122222222222
Ireland,IRL,2002,30.630024166666665
Ireland,IRL,2003,29.650685
Ireland,IRL,2004,27.702469444444443
Ireland,IRL,2005,30.78461
Ireland,IRL,2006,27.77244
Ireland,IRL,2007,27.12116
Ireland,IRL,2008,26.53966
Ireland,IRL,2009,23.20185
Ireland,IRL,2010,23.09718
Ireland,IRL,2011,22.66687
Ireland,IRL,2012,26.29543
Ireland,IRL,2013,23.79498
Ireland,IRL,2014,23.38793
Ireland,IRL,2015,25.505399722222226
Ireland,IRL,2016,24.50441
Ireland,IRL,2017,20.86448055555556
Ireland,IRL,2018,16.405049722222223
Ireland,IRL,2019,11.740788888888888
Ireland,IRL,2020,8.687483888888888
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.01163
Israel,ISR,1981,0.01163
Israel,ISR,1982,6.454649999999999
Israel,ISR,1983,12.16498
Israel,ISR,1984,19.68959
Israel,ISR,1985,21.48061
Israel,ISR,1986,23.85313
Israel,ISR,1987,25.39992
Israel,ISR,1988,24.34159
Israel,ISR,1989,26.29543
Israel,ISR,1990,27.565228333333334
Israel,ISR,1991,29.84846472222222
Israel,ISR,1992,36.73735583333333
Israel,ISR,1993,41.50656277777778
Israel,ISR,1994,43.99226611111112
Israel,ISR,1995,48.01901388888889
Israel,ISR,1996,58.21340666666666
Israel,ISR,1997,63.30219472222223
Israel,ISR,1998,67.95360166666667
Israel,ISR,1999,66.74111583333334
Israel,ISR,2000,72.74456833333333
Israel,ISR,2001,83.9687861111111
Israel,ISR,2002,88.76048555555556
Israel,ISR,2003,91.98803166666669
Israel,ISR,2004,92.8735863888889
Israel,ISR,2005,92.33706194444444
Israel,ISR,2006,91.2871236111111
Israel,ISR,2007,93.35963583333331
Israel,ISR,2008,91.86979416666668
Israel,ISR,2009,89.96573555555555
Israel,ISR,2010,89.91976361111111
Israel,ISR,2011,92.25194194444444
Israel,ISR,2012,102.46896138888889
Israel,ISR,2013,82.4415811111111
Israel,ISR,2014,76.61223
Israel,ISR,2015,75.02718361111111
Israel,ISR,2016,64.12097166666666
Israel,ISR,2017,58.19283611111111
Israel,ISR,2018,54.7813625
Israel,ISR,2019,57.89883861111111
Israel,ISR,2020,46.55069888888888
Italy,ITA,1965,100.32038
Italy,ITA,1966,104.34436
Italy,ITA,1967,114.34615999999998
Italy,ITA,1968,110.74086
Italy,ITA,1969,113.67162
Italy,ITA,1970,114.7881
Italy,ITA,1971,110.89205
Italy,ITA,1972,103.19299
Italy,ITA,1973,104.70489
Italy,ITA,1974,114.02052
Italy,ITA,1975,114.3229
Italy,ITA,1976,113.35761
Italy,ITA,1977,111.47355
Italy,ITA,1978,113.3925
Italy,ITA,1979,124.441
Italy,ITA,1980,146.00302
Italy,ITA,1981,149.63158
Italy,ITA,1982,167.29755
Italy,ITA,1983,156.58632
Italy,ITA,1984,177.5901
Italy,ITA,1985,175.33388
Italy,ITA,1986,172.34497
Italy,ITA,1987,171.0773
Italy,ITA,1988,160.35444
Italy,ITA,1989,167.30918
Italy,ITA,1990,170.25905972222222
Italy,ITA,1991,161.72418638888888
Italy,ITA,1992,141.86089083333334
Italy,ITA,1993,124.06953777777775
Italy,ITA,1994,131.0025413888889
Italy,ITA,1995,140.9071611111111
Italy,ITA,1996,129.6575086111111
Italy,ITA,1997,131.5510586111111
Italy,ITA,1998,136.56216972222222
Italy,ITA,1999,136.37933444444445
Italy,ITA,2000,145.58014166666666
Italy,ITA,2001,154.69651472222222
Italy,ITA,2002,159.67827166666666
Italy,ITA,2003,172.29904305555556
Italy,ITA,2004,193.0127244444444
Italy,ITA,2005,191.53352805555556
Italy,ITA,2006,193.911235
Italy,ITA,2007,189.84832944444443
Italy,ITA,2008,183.70090916666663
Italy,ITA,2009,143.82344166666664
Italy,ITA,2010,159.02751527777778
Italy,ITA,2011,178.26997805555555
Italy,ITA,2012,182.7333047222222
Italy,ITA,2013,157.40311805555555
Italy,ITA,2014,153.4474177777778
Italy,ITA,2015,143.39545777777778
Italy,ITA,2016,127.732325
Italy,ITA,2017,111.90391805555556
Italy,ITA,2018,102.56716805555554
Italy,ITA,2019,77.53441888888888
Italy,ITA,2020,57.418593055555554
Japan,JPN,1965,566.522886111111
Japan,JPN,1966,603.7728455555555
Japan,JPN,1967,663.1947025000001
Japan,JPN,1968,682.4550291666667
Japan,JPN,1969,728.982705
Japan,JPN,1970,702.3052294444444
Japan,JPN,1971,637.6660383333334
Japan,JPN,1972,623.1214438888888
Japan,JPN,1973,658.8214736111111
Japan,JPN,1974,698.3456797222221
Japan,JPN,1975,653.2632638888889
Japan,JPN,1976,638.7905430555555
Japan,JPN,1977,602.6567144444443
Japan,JPN,1978,545.7324002777777
Japan,JPN,1979,582.8143063888888
Japan,JPN,1980,677.060453611111
Japan,JPN,1981,759.06998
Japan,JPN,1982,723.94738
Japan,JPN,1983,713.5823752777777
Japan,JPN,1984,797.9804711111111
Japan,JPN,1985,832.8265097222221
Japan,JPN,1986,793.0756349999999
Japan,JPN,1987,809.3264663888888
Japan,JPN,1988,874.7718491666667
Japan,JPN,1989,876.1640763888889
Japan,JPN,1990,907.68975
Japan,JPN,1991,900.4807783333333
Japan,JPN,1992,885.2546661111111
Japan,JPN,1993,902.8054988888888
Japan,JPN,1994,945.3257094444444
Japan,JPN,1995,979.8555283333334
Japan,JPN,1996,1005.5824838888888
Japan,JPN,1997,1032.9460130555556
Japan,JPN,1998,984.7194269444444
Japan,JPN,1999,1035.97714
Japan,JPN,2000,1110.603361111111
Japan,JPN,2001,1137.1546511111112
